GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P_MULTI,P_SNPWISE_MEAN,P_SNPWISE_TOP1,P_MULTI_FDR,P_SNPWISE_MEAN_FDR,P_SNPWISE_TOP1_FDR
ALG6,1,63367590,63438562,135,24,9675,2.5642,0.0051713,0.0023657,0.037538,0.473553455940594,0.437795271,0.722398907853403
SLCO1C1,12,20695355,20753386,210,36,9675,2.5622,0.0052003,0.037371,0.0040775,0.473553455940594,0.658267301016419,0.471050001123595
ABTB1,3,127672938,127680926,7,5,9675,2.5619,0.0052053,0.0036432,0.01374,0.473553455940594,0.487413072727273,0.556105752192982
JAG1,20,10637684,10674046,106,30,9675,2.5586,0.0052554,0.010024,0.0079146,0.475756087684729,0.539298217877095,0.48909337147651
SLC25A41,19,6426037,6436267,19,8,9675,2.5552,0.0053058,0.017684,0.0037263,0.477845964114833,0.57560667079646,0.471050001123595
L3HYPDH,14,59465511,59484438,62,13,9675,2.5522,0.0053529,0.0023315,0.040004,0.477845964114833,0.437203831632653,0.73302793220339
UBE2D2,5,139561166,139628434,45,11,9675,2.5483,0.0054129,0.0021141,0.048489,0.477845964114833,0.437203831632653,0.768837232959448
SCN9A,2,166195185,166375987,448,55,9675,2.5482,0.0054147,0.0094796,0.010797,0.477845964114833,0.53111771097561,0.522583847368421
ZNF229,19,44426251,44448725,69,15,9675,2.5475,0.0054247,0.0084615,0.0072431,0.477845964114833,0.521310623076923,0.472712483333333
PLK1,16,23678822,23690367,26,7,9675,2.5469,0.0054345,0.023538,0.0025491,0.477845964114833,0.614580116991643,0.471050001123595
NOTUM,17,81952507,81961823,22,5,9675,2.5447,0.0054679,0.0029143,0.015639,0.478451605581395,0.482487307207207,0.578046877755511
GORAB,1,170532122,170553834,27,11,9675,2.5404,0.0055368,0.0050708,0.011941,0.478451605581395,0.487885296335079,0.537021770171149
PRR16,5,120464278,120687332,647,68,9675,2.5388,0.0055613,0.0057018,0.022805,0.478451605581395,0.49606414375,0.620953425
UBE2D1,10,58334979,58370753,51,14,9675,2.5383,0.0055698,0.0045868,0.024026,0.478451605581395,0.487413072727273,0.634587382183908
CHERP,19,16517889,16542452,38,14,9675,2.5371,0.0055884,0.0061444,0.01415,0.478451605581395,0.497190104016064,0.558960510729614
GPR137,11,64269260,64289500,19,10,9675,2.5365,0.0055976,0.0049057,0.0125,0.478451605581395,0.487413072727273,0.541474422535211
RAB23,6,57186992,57222314,26,9,9675,2.5347,0.0056264,0.0050583,0.017921,0.478686818518519,0.487885296335079,0.589148867620751
JAM2,21,25639282,25717562,168,28,9675,2.5274,0.0057461,0.0052131,0.017421,0.486617878801843,0.49486229742268,0.585275533820841
MXD1,2,69915041,69942945,42,8,9675,2.5199,0.0058689,0.0061778,0.025257,0.491630484615385,0.497190104016064,0.6422331184573
PARN,16,14435700,14630275,226,25,9675,2.5197,0.0058722,0.010701,0.016011,0.491630484615385,0.543341653116531,0.582641875247525
MAD2L1BP,6,43629542,43640952,16,6,9675,2.5186,0.0058918,0.014275,0.0050632,0.491630484615385,0.565240316916488,0.471050001123595
HSPB3,5,54455601,54456384,1,1,9675,2.5173,0.0059123,0.006022,0.006022,0.491630484615385,0.49606414375,0.471050001123595
UCP3,11,74000281,74009237,23,8,9675,2.5143,0.0059634,0.0081709,0.0083048,0.492693138565022,0.512479963481229,0.491578934493671
COQ4,9,128322512,128334072,23,9,9675,2.5134,0.0059787,0.0036346,0.022249,0.492693138565022,0.487413072727273,0.619507853252647
MTAP,9,21802636,21865971,126,22,9675,2.5109,0.0060207,0.013212,0.0063717,0.493939303125,0.564378088888889,0.471050001123595
MTIF2,2,55236620,55269303,61,16,9675,2.502,0.0061744,0.023794,0.0062776,0.502946917180617,0.614580116991643,0.471050001123595
TMEM8C,9,133514586,133528606,29,13,9675,2.5005,0.0062005,0.010474,0.0080923,0.502946917180617,0.539298217877095,0.489786214098361
KIAA1586,6,57046532,57059326,12,6,9675,2.4998,0.0062126,0.010421,0.007308,0.502946917180617,0.539298217877095,0.47388071056338
SIGLEC5,19,51610957,51630474,56,18,9675,2.492,0.006352,0.020593,0.0046312,0.50931930203252,0.59720908976378,0.471050001123595
CAAP1,9,26840685,26892828,100,20,9675,2.4915,0.0063596,0.017764,0.0081289,0.50931930203252,0.576765067137809,0.489786214098361
OTUD6B,8,91070196,91087095,19,7,9675,2.4887,0.0064111,0.0091205,0.0083005,0.50931930203252,0.527293951713396,0.491578934493671
RGCC,13,41457406,41470877,29,12,9675,2.4884,0.0064161,0.015762,0.0056883,0.50931930203252,0.569579741245136,0.471050001123595
OR51G1,11,4923374,4924339,6,4,9675,2.4847,0.0064836,0.010776,0.0057667,0.50931930203252,0.543341653116531,0.471050001123595
MARVELD1,10,97713708,97718152,4,2,9675,2.4846,0.0064855,0.0038465,0.012604,0.50931930203252,0.487413072727273,0.542444281030445
LAMC1,1,183023460,183145592,385,19,9675,2.4823,0.0065268,0.011637,0.019847,0.50931930203252,0.546910518703242,0.601354779242175
FRMD3,9,83242990,83538433,970,113,9675,2.4784,0.0065994,0.0025419,0.069859,0.50931930203252,0.449158618269231,0.840204602220771
FRAT2,10,97332497,97334701,2,2,9675,2.4768,0.0066277,0.0039576,0.012107,0.50931930203252,0.487413072727273,0.541474422535211
PLK3,1,44799952,44805995,7,3,9675,2.4764,0.0066354,0.0053754,0.011377,0.50931930203252,0.49606414375,0.527900103015075
FOCAD,9,20658309,20995955,699,59,9675,2.476,0.0066432,0.020898,0.0078172,0.50931930203252,0.600066478125,0.488628178231293
ANKEF1,20,10034999,10056764,38,10,9675,2.4741,0.006678,0.013125,0.0068326,0.50931930203252,0.564378088888889,0.471050001123595
MDFIC,7,114922154,115019916,126,31,9675,2.4735,0.0066905,0.010331,0.012331,0.50931930203252,0.539298217877095,0.541474422535211
ANTXR1,2,69013144,69249327,517,75,9675,2.4733,0.0066935,0.0077377,0.021056,0.50931930203252,0.50914065,0.613634532488114
NUCB1,19,48900050,48923283,73,21,9675,2.4702,0.0067527,0.03058,0.0035353,0.50931930203252,0.643717073863636,0.471050001123595
SURF4,9,133361449,133377949,29,10,9675,2.4696,0.0067638,0.0046881,0.039607,0.50931930203252,0.487413072727273,0.729316471943888
EHBP1,2,62673851,63046487,252,34,9675,2.4691,0.0067718,0.003938,0.040883,0.50931930203252,0.487413072727273,0.735853957884427
CCDC85C,14,99511266,99604390,324,40,9675,2.4675,0.0068036,0.0024975,0.09768,0.50931930203252,0.445597645631068,0.884317204910293
UFSP2,4,185399540,185425985,60,12,9675,2.4667,0.0068179,0.006198,0.013393,0.50931930203252,0.497190104016064,0.555582756207675
IL6R,1,154405193,154469450,130,27,9675,2.4641,0.0068677,0.0033326,0.06641,0.510962440890688,0.487413072727273,0.829650965329708
MED9,17,17476986,17493220,23,6,9675,2.4618,0.0069116,0.0048742,0.020723,0.512155133870968,0.487413072727273,0.611599456140351
RPS21,20,62387065,62388520,4,3,9675,2.4595,0.0069557,0.0022331,0.028717,0.5123654616,0.437203831632653,0.661163622222222
PPAP2A,5,55424842,55535370,227,20,9675,2.4588,0.0069702,0.0043014,0.042919,0.5123654616,0.487413072727273,0.747992626893939
ANKRD45,1,173608336,173705267,71,16,9675,2.4552,0.0070402,0.0031519,0.065924,0.513476715873016,0.487413072727273,0.828568446489434
SNRNP27,2,69893943,69905236,12,5,9675,2.4552,0.0070412,0.0047397,0.01568,0.513476715873016,0.487413072727273,0.578046877755511
CCDC88B,11,64340197,64357534,32,10,9675,2.4509,0.007124,0.013347,0.0066853,0.517461454545455,0.564378088888889,0.471050001123595
INSL5,1,66797741,66801259,6,5,9675,2.4482,0.0071788,0.024363,0.0031839,0.518173746666667,0.616545873315364,0.471050001123595
LAIR1,19,54353624,54370556,32,19,9675,2.4476,0.0071902,0.021908,0.0049939,0.518173746666667,0.609054495508982,0.471050001123595
PPP5D1,19,46480788,46601200,326,63,9675,2.4393,0.0073575,0.055076,0.0031519,0.52411204,0.668427104605263,0.471050001123595
TMEM161A,19,19119616,19138554,34,12,9675,2.4362,0.0074215,0.004662,0.025272,0.52411204,0.487413072727273,0.6422331184573
PALB2,16,23603162,23641357,83,11,9675,2.4358,0.0074286,0.029023,0.0058165,0.52411204,0.639813807646356,0.471050001123595
OSBPL3,7,24796537,24980212,445,85,9675,2.4348,0.0074498,0.003816,0.052154,0.52411204,0.487413072727273,0.786891673234811
LEMD3,12,65169571,65248361,70,17,9675,2.4311,0.0075274,0.0049366,0.034861,0.52411204,0.487413072727273,0.696792924160347
DEFB127,20,157470,159163,13,2,9675,2.4304,0.0075415,0.0072518,0.011543,0.52411204,0.504002939179104,0.530567643564356
DDR2,1,162631265,162786591,291,39,9675,2.4304,0.0075419,0.23381,0.0006595,0.52411204,0.829004677855983,0.31108266
PPP1R10,6,30600400,30618607,40,9,9675,2.4303,0.007543,0.14313,0.0024996,0.52411204,0.772481647577093,0.471050001123595
CRYL1,13,20403667,20525873,396,60,9675,2.4269,0.0076142,0.017359,0.010049,0.52411204,0.575549197132616,0.505946501369863
RASD1,17,17494437,17496395,4,3,9675,2.423,0.0076962,0.0085538,0.0091331,0.52411204,0.523977275333333,0.492830648305085
BTD,3,15601352,15647642,79,19,9675,2.4208,0.0077429,0.0023823,0.07968,0.52411204,0.437795271,0.86157862
SURF1,9,133351805,133356485,7,4,9675,2.4206,0.0077474,0.0046688,0.0197,0.52411204,0.487413072727273,0.599382284768212
BIN1,2,127048023,127107400,210,39,9675,2.4197,0.0077666,0.018945,0.0099617,0.52411204,0.582687588429752,0.504461306336088
SLC23A3,2,219161459,219170095,8,4,9675,2.4194,0.0077722,0.0072131,0.012786,0.52411204,0.504002939179104,0.545170120649652
SLC13A5,17,6684713,6713421,112,30,9675,2.4186,0.0077912,0.018818,0.0088354,0.52411204,0.582687588429752,0.492830648305085
CUX1,7,101815904,102283958,942,86,9675,2.418,0.0078039,0.039492,0.0066142,0.52411204,0.658267301016419,0.471050001123595
SEPT11,4,76949742,77040154,194,26,9675,2.4179,0.0078046,0.077639,0.0027446,0.52411204,0.698102869839728,0.471050001123595
SPG20,13,36301638,36370180,139,17,9675,2.4081,0.0080183,0.19434,0.0015911,0.52411204,0.807137729425028,0.406106176388889
WNT16,7,121325367,121341104,27,8,9675,2.4078,0.0080241,0.025194,0.004631,0.52411204,0.618275788,0.471050001123595
GCLM,1,93885205,93909598,48,11,9675,2.4074,0.0080326,0.04043,0.0025864,0.52411204,0.658267301016419,0.471050001123595
RNF103-CHMP3,2,86503430,86721122,337,39,9675,2.4065,0.0080539,0.0077719,0.022769,0.52411204,0.50914065,0.620953425
GPR135,14,59452773,59465396,17,7,9675,2.4046,0.0080952,0.0050412,0.040324,0.52411204,0.487885296335079,0.733653887033399
LOC100996664,14,68605297,68686949,225,48,9675,2.4043,0.0081015,0.014503,0.011423,0.52411204,0.565703437627812,0.527900103015075
SNTB1,8,120535745,120812069,621,67,9675,2.402,0.0081539,0.01254,0.018306,0.52411204,0.559338786407767,0.593906943589743
RANGRF,17,8288387,8290092,3,2,9675,2.3994,0.0082103,0.0075513,0.011128,0.52411204,0.50914065,0.527900103015075
FAM163B,9,133577076,133609920,127,28,9675,2.3974,0.0082565,0.0062647,0.025898,0.52411204,0.497190104016064,0.647733146540027
POC5,5,75674198,75717488,143,16,9675,2.397,0.0082654,0.0053579,0.050646,0.52411204,0.49606414375,0.778846478661088
DNAH5,5,13690328,14011759,996,101,9675,2.3963,0.0082815,0.011817,0.018591,0.52411204,0.546910518703242,0.593906943589743
CCR2,3,46353744,46360940,16,5,9675,2.3951,0.0083071,0.0056102,0.021139,0.52411204,0.49606414375,0.613654401869159
BEST1,11,61946715,61964463,49,14,9675,2.395,0.0083102,0.028706,0.0050115,0.52411204,0.637884113663845,0.471050001123595
HES7,17,8120590,8125739,10,6,9675,2.3932,0.008352,0.0135,0.0071053,0.52411204,0.564378088888889,0.472712483333333
ZNF226,19,44165062,44177685,12,4,9675,2.3929,0.0083587,0.0064409,0.01827,0.52411204,0.497190104016064,0.593906943589743
P2RX1,17,3896591,3916666,41,12,9675,2.3914,0.0083929,0.0060072,0.019597,0.52411204,0.49606414375,0.598229350498339
GPR148,2,130728156,130730544,3,2,9675,2.3903,0.0084166,0.0072048,0.011381,0.52411204,0.504002939179104,0.527900103015075
LGI3,8,22146830,22156831,18,6,9675,2.3896,0.0084342,0.0040648,0.027,0.52411204,0.487413072727273,0.649448952879581
NFATC3,16,68085366,68229259,164,14,9675,2.3893,0.0084394,0.01503,0.015672,0.52411204,0.565703437627812,0.578046877755511
ARFRP1,20,63698642,63708013,14,4,9675,2.3884,0.0084617,0.014055,0.0093809,0.52411204,0.565240316916488,0.492830648305085
CCT5,5,10250170,10266389,60,7,9675,2.3875,0.0084816,0.050713,0.0063798,0.52411204,0.667587966332378,0.471050001123595
OR51S1,11,4848203,4859600,27,7,9675,2.3869,0.0084946,0.013908,0.0099566,0.52411204,0.565240316916488,0.504461306336088
BTBD19,1,44807457,44814199,12,6,9675,2.3865,0.0085045,0.0039996,0.029037,0.52411204,0.487413072727273,0.661163622222222
SNX8,7,2251770,2314475,156,30,9675,2.3862,0.0085117,0.0033082,0.073374,0.52411204,0.487413072727273,0.850532981084489
ABL1,9,130713881,130887675,370,46,9675,2.3855,0.0085273,0.0034868,0.10408,0.52411204,0.487413072727273,0.887147979704797
ZNF277,7,112206588,112343934,189,27,9675,2.3843,0.0085551,0.0093308,0.032171,0.52411204,0.530783344753086,0.682364262857143
CSDC2,22,41561010,41576666,20,5,9675,2.3825,0.0085974,0.0056815,0.026265,0.52411204,0.49606414375,0.649411112751678
OR6F1,1,247711829,247712755,4,3,9675,2.3817,0.0086176,0.0055701,0.017632,0.52411204,0.49606414375,0.587566427797834
TBC1D10A,22,30291990,30326966,49,15,9675,2.3817,0.0086176,0.036713,0.0042793,0.52411204,0.658267301016419,0.471050001123595
GDI2,10,5765223,5813549,111,21,9675,2.3808,0.0086365,0.0022991,0.07521,0.52411204,0.437203831632653,0.852017357713583
CLRN3,10,127877841,127892947,49,20,9675,2.3799,0.0086585,0.0035029,0.052767,0.52411204,0.487413072727273,0.79054049796251
FUZ,19,49806866,49817376,19,9,9675,2.379,0.0086803,0.01818,0.0090649,0.52411204,0.577463105354059,0.492830648305085
OR2M5,1,248145148,248146086,2,2,9675,2.3782,0.0086986,0.012059,0.0071945,0.52411204,0.549896384615385,0.472712483333333
NUTM2B,10,79699700,79715486,6,4,9675,2.3761,0.0087478,0.0070162,0.014087,0.525353988888889,0.501079533333333,0.558960510729614
ISY1,3,129127416,129161230,23,10,9675,2.3732,0.0088162,0.017052,0.0091448,0.527532897734628,0.575549197132616,0.492830648305085
ELK3,12,96194382,96269835,152,39,9675,2.3713,0.0088622,0.0031433,0.069883,0.527532897734628,0.487413072727273,0.840204602220771
PKDCC,2,42048021,42058528,26,7,9675,2.371,0.0088702,0.0073294,0.020418,0.527532897734628,0.504002939179104,0.609125951298701
C1orf167,1,11762183,11789585,138,16,9675,2.3671,0.0089637,0.0078129,0.024761,0.52994304437299,0.50914065,0.639380419354839
HCK,20,32052188,32101856,73,18,9675,2.3669,0.0089684,0.0028604,0.073032,0.52994304437299,0.477868825454545,0.849974074730842
GMCL1,2,69829642,69881386,68,12,9675,2.3653,0.0090075,0.015051,0.015142,0.530547524038462,0.565703437627812,0.571385080082136
DMRT1,9,841647,969090,570,81,9675,2.3628,0.0090683,0.16979,0.0012572,0.532422201597444,0.795403202598051,0.379840733870968
CTTN,11,70398506,70436584,66,12,9675,2.3608,0.0091173,0.019461,0.014081,0.533594337898089,0.58455075,0.558960510729614
PRSS55,8,10525477,10554166,136,23,9675,2.356,0.0092359,0.021684,0.0094453,0.53731565362776,0.605603142857143,0.492830648305085
BTBD1,15,83016423,83067434,91,15,9675,2.3554,0.0092522,0.0080055,0.027212,0.53731565362776,0.511566590753425,0.651330651041667
SDHC,1,161314376,161364751,196,15,9675,2.3547,0.0092686,0.036923,0.012273,0.53731565362776,0.658267301016419,0.541474422535211
NKX6-1,4,84491987,84499141,9,5,9675,2.3528,0.009316,0.0091116,0.01483,0.538365194968553,0.527293951713396,0.567772729166667
ZNF816-ZNF321P,19,52927135,52962911,102,25,9675,2.3505,0.0093739,0.0068778,0.025721,0.5386623,0.497611537795276,0.647733146540027
SLC16A6,17,68267026,68291264,52,13,9675,2.3485,0.0094254,0.043887,0.0039529,0.5386623,0.658267301016419,0.471050001123595
C1orf228,1,44674694,44725591,54,22,9675,2.3478,0.0094427,0.0041553,0.055102,0.5386623,0.487413072727273,0.796076614779874
CYP2A6,19,40843538,40850447,18,10,9675,2.3473,0.0094555,0.021452,0.0078123,0.5386623,0.602788079510703,0.488628178231293
DYM,18,49041474,49460709,860,46,9675,2.3468,0.0094677,0.022383,0.021268,0.5386623,0.611776258064516,0.613654401869159
DDIAS,11,82901695,82934659,71,15,9675,2.3419,0.0095938,0.32414,0.00066239,0.544152045061728,0.863282339901478,0.31108266
CLPTM1,19,44954585,44993346,85,14,9675,2.3389,0.0096702,0.007745,0.030932,0.544783950903614,0.50914065,0.676238885478158
SDC4,20,45325285,45348424,64,14,9675,2.3344,0.0097869,0.0028288,0.067054,0.544783950903614,0.476925299082569,0.831200130727763
TRIM26,6,30184453,30213494,96,21,9675,2.3344,0.0097872,0.013768,0.016168,0.544783950903614,0.564378088888889,0.582900776340111
C1QTNF6,22,37180166,37198301,55,13,9675,2.3343,0.0097903,0.041761,0.0056777,0.544783950903614,0.658267301016419,0.471050001123595
CISD1,10,58269102,58289259,54,9,9675,2.3341,0.0097965,0.1054,0.0031343,0.544783950903614,0.733132399697199,0.471050001123595
CHST3,10,71964362,72013564,113,21,9675,2.334,0.0097985,0.005591,0.039048,0.544783950903614,0.49606414375,0.728743103448276
PGA5,11,61241157,61251457,8,6,9675,2.3324,0.0098391,0.010337,0.018181,0.544783950903614,0.539298217877095,0.59344979928952
OR5B2,11,58422265,58423313,3,2,9675,2.3323,0.0098421,0.008923,0.014034,0.544783950903614,0.527293951713396,0.558960510729614
PEAK1,15,77100829,77420104,350,31,9675,2.3305,0.0098886,0.013768,0.016805,0.545714120720721,0.564378088888889,0.582900776340111
LOC283710,15,31221813,31230847,31,10,9675,2.328,0.0099551,0.006868,0.029208,0.546496976190476,0.497611537795276,0.661843916152898
GPA33,1,167052836,167090631,82,20,9675,2.3271,0.0099808,0.0058335,0.038027,0.546496976190476,0.49606414375,0.724919272821577
TAS2R10,12,10815851,10828965,18,8,9675,2.3266,0.009992,0.031115,0.0072539,0.546496976190476,0.644083876265467,0.472712483333333
SEC14L4,22,30488890,30505711,53,14,9675,2.3237,0.01007,0.0047945,0.052496,0.546807373219373,0.487413072727273,0.789459076923077
LOC105379247,8,11264160,11284725,42,15,9675,2.3186,0.010207,0.010115,0.021438,0.546807373219373,0.539298217877095,0.613654401869159
SH2D4B,10,80537902,80646560,386,55,9675,2.3171,0.010249,0.049778,0.0057308,0.546807373219373,0.664804001453488,0.471050001123595
NKPD1,19,45149111,45162841,19,10,9675,2.3171,0.01025,0.054965,0.0057024,0.546807373219373,0.668427104605263,0.471050001123595
KCNE3,11,74454841,74467557,30,12,9675,2.3167,0.01026,0.010864,0.016744,0.546807373219373,0.543341653116531,0.582900776340111
IGF2,11,2129112,2149603,46,18,9675,2.3162,0.010273,0.038619,0.0053164,0.546807373219373,0.658267301016419,0.471050001123595
JPH1,8,74234700,74321500,145,29,9675,2.3147,0.010314,0.0076927,0.024149,0.546807373219373,0.50914065,0.635675941344778
MAP2K6,17,69414697,69542329,244,50,9675,2.3146,0.010316,0.047212,0.0085393,0.546807373219373,0.662360945965951,0.492520882445141
GTPBP2,6,43620481,43629246,9,5,9675,2.3135,0.010347,0.02436,0.0071546,0.546807373219373,0.616545873315364,0.472712483333333
SBK3,19,55540559,55545543,11,7,9675,2.3134,0.010352,0.017053,0.0093079,0.546807373219373,0.575549197132616,0.492830648305085
INS-IGF2,11,2129112,2161209,68,23,9675,2.3127,0.010368,0.057682,0.0043177,0.546807373219373,0.673160995625,0.471050001123595
RCOR1,14,102592639,102730576,199,24,9675,2.3112,0.01041,0.037659,0.0062516,0.546807373219373,0.658267301016419,0.471050001123595
SLC25A23,19,6436081,6460221,74,21,9675,2.3109,0.010418,0.064421,0.0044054,0.546807373219373,0.679656306029579,0.471050001123595
MRAS,3,138347648,138405535,99,16,9675,2.3108,0.010422,0.16352,0.001816,0.546807373219373,0.790587815457413,0.42781656
AKT1S1,19,49869033,49878356,12,4,9675,2.31,0.010444,0.01278,0.015956,0.546807373219373,0.564103557416268,0.582641875247525
ZNF444,19,56140951,56160893,53,16,9675,2.3054,0.010572,0.022605,0.010788,0.547203407821229,0.611776258064516,0.522583847368421
OLFML1,11,7485369,7511897,84,17,9675,2.3047,0.010592,0.024695,0.0095786,0.547203407821229,0.616545873315364,0.495847696338028
CD3E,11,118304580,118316175,22,7,9675,2.3045,0.010597,0.034747,0.0048717,0.547203407821229,0.658267301016419,0.471050001123595
ADGRL1,19,14147737,14206248,99,26,9675,2.3045,0.010597,0.085385,0.0032948,0.547203407821229,0.71037716606983,0.471050001123595
ZNF519,18,14056324,14132490,134,22,9675,2.3041,0.010608,0.15241,0.0017238,0.547203407821229,0.778757639768659,0.416819376315789
SKIV2L2,5,55307748,55425581,220,15,9675,2.3027,0.010648,0.0055168,0.069989,0.547203407821229,0.49606414375,0.840204602220771
LOC730159,1,173603008,173637134,20,9,9675,2.3023,0.01066,0.010705,0.024405,0.547203407821229,0.543341653116531,0.638966201704545
GSAP,7,77310751,77416408,263,33,9675,2.2983,0.010772,0.008068,0.031682,0.547783602702703,0.511566590753425,0.680140427083333
