GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P_MULTI,P_SNPWISE_MEAN,P_SNPWISE_TOP1,P_MULTI_FDR,P_SNPWISE_MEAN_FDR,P_SNPWISE_TOP1_FDR
LARP4B,10,806914,988323,346,38,9675,2.6083,0.0045494,0.0054604,0.018209,0.418171610891089,0.471662699530516,0.618063915441177
ASIC3,7,151048292,151052756,4,3,9675,2.6074,0.0045615,0.0052456,0.0050538,0.418171610891089,0.471485891428571,0.47320066536965
TNKS2,10,91798394,91865475,126,15,9675,2.6048,0.0045966,0.0032199,0.032218,0.418171610891089,0.428723043055556,0.704116719047619
UNC13A,19,17601328,17688353,287,63,9675,2.6044,0.0046013,0.0053898,0.019009,0.418171610891089,0.471485891428571,0.630874651079137
FCGR2B,1,161663115,161678654,19,7,9675,2.5973,0.0046986,0.0076559,0.0059095,0.423365061611374,0.520515814492754,0.47320066536965
ARL4A,7,12686827,12690934,12,7,9675,2.5945,0.004736,0.0040849,0.010507,0.423365061611374,0.461034172941176,0.518309156498674
LOC402096,2,106369738,106372422,3,2,9675,2.5942,0.0047406,0.0048327,0.0063546,0.423365061611374,0.461666234693878,0.47320066536965
RXRG,1,165400922,165445355,163,30,9675,2.59,0.0047989,0.0013785,0.045165,0.423365061611374,0.350084545205479,0.776342475210477
ACTL7B,9,108854588,108855995,4,3,9675,2.5879,0.0048283,0.027461,0.0010986,0.423365061611374,0.658946749347258,0.386285698181818
RNF208,9,137220247,137221323,1,1,9675,2.5878,0.0048296,0.004929,0.004929,0.423365061611374,0.461666234693878,0.47320066536965
COLEC12,18,319355,500729,727,108,9675,2.5876,0.0048317,0.037216,0.0028573,0.423365061611374,0.683333666003976,0.47320066536965
LIMCH1,4,41359607,41700044,688,79,9675,2.5853,0.0048653,0.018152,0.0080584,0.423365061611374,0.5984708,0.492342362091503
BLOC1S5,6,8013567,8064414,172,18,9675,2.5852,0.004866,0.074265,0.001182,0.423365061611374,0.752582584199584,0.387484928571429
PVR,19,44643798,44666161,23,8,9675,2.5832,0.0048944,0.01021,0.0059829,0.423827335849057,0.538449031339031,0.47320066536965
TRIM8,10,102642903,102658319,18,8,9675,2.5802,0.0049371,0.0084931,0.0062392,0.424078378504673,0.531238386885246,0.47320066536965
PHKB,16,47461268,47701523,111,16,9675,2.5798,0.0049435,0.0048643,0.050282,0.424078378504673,0.461666234693878,0.792271233390119
CHGA,14,92922589,92935293,41,12,9675,2.5778,0.0049715,0.012461,0.006817,0.424496730232558,0.560441028436019,0.475561583520599
FLG,1,152302163,152325257,50,7,9675,2.5721,0.0050544,0.0082983,0.013582,0.426659589285714,0.525776905154639,0.564944606334842
WNT6,2,218859823,218874233,11,5,9675,2.5695,0.0050926,0.074139,0.00071383,0.426659589285714,0.752582584199584,0.359000352105263
RNF125,18,32018223,32088528,116,30,9675,2.5691,0.0050984,0.0038392,0.032146,0.426659589285714,0.454709894193548,0.704116719047619
SMARCA2,9,2015219,2193624,499,93,9675,2.5687,0.0051034,0.027443,0.0046636,0.426659589285714,0.658946749347258,0.47320066536965
FAIM2,12,49866896,49903977,75,27,9675,2.5656,0.00515,0.010221,0.0087797,0.426659589285714,0.538449031339031,0.50094324
PSMC6,14,52707163,52727998,20,7,9675,2.5654,0.0051535,0.0023728,0.027734,0.426659589285714,0.388927342857143,0.686802389677419
ATAD2,8,123319850,123396465,36,15,9675,2.5645,0.0051657,0.018861,0.0050549,0.426659589285714,0.604276157068063,0.47320066536965
EPX,17,58192728,58205174,14,6,9675,2.5628,0.0051917,0.0041575,0.010877,0.426659589285714,0.461034172941176,0.52272242408377
SPOCK2,10,72059034,72089032,78,16,9675,2.5618,0.005206,0.023442,0.0032997,0.426659589285714,0.640748194117647,0.47320066536965
UNC50,2,98608579,98618515,13,4,9675,2.5584,0.005258,0.0041296,0.012417,0.429006062222222,0.461034172941176,0.551845903614458
NCK1,3,136862208,136951610,150,10,9675,2.5565,0.0052869,0.0049851,0.049777,0.429229449339207,0.464550587817259,0.791269535930736
OR5D16,11,55838752,55839738,5,4,9675,2.5551,0.0053075,0.0039535,0.00989,0.429229449339207,0.461034172941176,0.511089814044944
UIMC1,5,176905005,177022571,160,17,9675,2.5508,0.0053742,0.0052262,0.015649,0.432717384210526,0.471485891428571,0.592925934693878
ZWILCH,15,66505083,66549485,106,19,9675,2.5471,0.0054314,0.057099,0.0015469,0.434956892173913,0.732922374485597,0.46554082295082
COQ5,12,120503279,120529161,78,14,9675,2.5459,0.0054494,0.0053934,0.015255,0.434956892173913,0.471485891428571,0.591958905660377
LOC101927420,7,87151423,87156676,12,4,9675,2.5413,0.0055216,0.054265,0.0011113,0.43881183030303,0.722929513788099,0.386285698181818
TRAPPC6A,19,45162928,45178243,22,8,9675,2.5397,0.0055471,0.028978,0.0032324,0.438938197413793,0.667832411985019,0.47320066536965
CXCL9,4,76001342,76007523,8,5,9675,2.5352,0.0056194,0.0033971,0.012679,0.442341501709402,0.430096288275862,0.554193052380952
HIF3A,19,46297046,46343433,131,32,9675,2.534,0.0056383,0.012507,0.0081216,0.442341501709402,0.560441028436019,0.492342362091503
GALR2,17,76072088,76077541,2,2,9675,2.5294,0.0057126,0.0037024,0.0097113,0.44368539527559,0.44135492987013,0.510414806798867
GRAMD2,15,72159806,72197795,36,11,9675,2.5273,0.0057475,0.15128,0.00046639,0.44368539527559,0.800576027673681,0.286826539375
CCR4,3,32951574,32954911,5,3,9675,2.5264,0.0057619,0.0054725,0.0091335,0.44368539527559,0.471662699530516,0.50094324
TPO,2,1413461,1542727,424,53,9675,2.5247,0.0057902,0.017093,0.0053076,0.44368539527559,0.594153720226843,0.47320066536965
TMUB1,7,151081085,151083533,2,2,9675,2.5229,0.0058189,0.0058609,0.0063539,0.44368539527559,0.476712170175439,0.47320066536965
NLRP6,11,278365,285388,15,10,9675,2.522,0.0058349,0.009512,0.0091331,0.44368539527559,0.538449031339031,0.50094324
NREP,5,111729303,111976931,457,60,9675,2.5187,0.0058897,0.036527,0.0047561,0.44368539527559,0.683333666003976,0.47320066536965
SNRPN,15,24823647,24978582,517,98,9675,2.5162,0.005932,0.12886,0.00097719,0.44368539527559,0.794018894601542,0.384930544
KIF17,1,20661643,20718017,188,50,9675,2.5152,0.0059488,0.004218,0.037945,0.44368539527559,0.461034172941176,0.739640312101911
AGAP3,7,151085831,151144436,114,26,9675,2.5152,0.0059489,0.0017975,0.049833,0.44368539527559,0.364484977142857,0.791379077854671
SPICE1,3,113442718,113515187,239,21,9675,2.5133,0.0059798,0.0050613,0.031871,0.44368539527559,0.469269421212121,0.702386336134454
HOXD12,2,176098513,176103770,8,3,9675,2.51,0.0060372,0.0099528,0.0061489,0.44368539527559,0.538449031339031,0.47320066536965
HNRNPA1,12,54280696,54287087,3,3,9675,2.5094,0.006046,0.0052274,0.0083317,0.44368539527559,0.471485891428571,0.493064308917197
CER1,9,14719733,14722717,9,5,9675,2.5092,0.0060496,0.072151,0.00091811,0.44368539527559,0.752156762067007,0.383060531363636
HOXB9,17,48615128,48626473,25,10,9675,2.5079,0.0060734,0.0082436,0.013493,0.44368539527559,0.525776905154639,0.564944606334842
TAS2R46,12,11061365,11062294,1,1,9675,2.5056,0.0061129,0.006237,0.006237,0.44368539527559,0.483737172995781,0.47320066536965
MYADM,19,53865584,53876435,13,6,9675,2.5052,0.006119,0.080802,0.00084928,0.44368539527559,0.755843494404883,0.380270298536585
ULK1,12,131894734,131923162,55,13,9675,2.5051,0.0061203,0.014357,0.0065671,0.44368539527559,0.562772974789916,0.47320066536965
PFKP,10,3067474,3136805,442,75,9675,2.5043,0.0061352,0.042553,0.0041771,0.44368539527559,0.700313364937388,0.47320066536965
SCGB1C1,11,187899,194575,1,1,9675,2.5041,0.0061388,0.006245,0.006245,0.44368539527559,0.483737172995781,0.47320066536965
SDAD1,4,75949906,75990962,72,14,9675,2.5022,0.0061715,0.0095531,0.012561,0.44374728125,0.538449031339031,0.553337414868106
NAP1L4,11,2944430,2992377,138,19,9675,2.5012,0.006188,0.0025411,0.034219,0.44374728125,0.395599342372881,0.722390461538462
NFE2L2,2,177230303,177265131,37,11,9675,2.4976,0.0062511,0.011495,0.0064267,0.444832840310078,0.553871942257218,0.47320066536965
CELF6,15,72284727,72320184,49,11,9675,2.4976,0.0062516,0.076961,0.0020456,0.444832840310078,0.752582584199584,0.47320066536965
TRPV4,12,109783087,109833407,109,26,9675,2.4919,0.0063533,0.018779,0.0064683,0.449513709848485,0.603756360770578,0.47320066536965
FRZB,2,182833275,182866770,89,19,9675,2.4885,0.0064149,0.021653,0.0056741,0.449513709848485,0.626917121495327,0.47320066536965
INTS8,8,94813311,94880493,165,20,9675,2.4883,0.0064184,0.012883,0.0081501,0.449513709848485,0.560441028436019,0.492342362091503
ZNF560,19,9445826,9506689,157,11,9675,2.4867,0.0064462,0.0046808,0.032974,0.449513709848485,0.461666234693878,0.71132396239718
MAPK13,6,36130484,36144524,14,6,9675,2.4867,0.006447,0.01266,0.006598,0.449513709848485,0.560441028436019,0.47320066536965
ITFG1,16,47154387,47461274,173,20,9675,2.4857,0.0064643,0.0058678,0.05143,0.449513709848485,0.476712170175439,0.793494107472712
MYO9A,15,71822291,72118464,338,27,9675,2.4799,0.0065709,0.33809,0.00039704,0.454836703759398,0.877193807235726,0.286826539375
L3MBTL2,22,41205232,41231272,63,7,9675,2.4788,0.0065904,0.0036487,0.026438,0.454836703759398,0.441191934640523,0.683893594936709
ART3,4,76011180,76112802,515,29,9675,2.4773,0.0066197,0.007284,0.02177,0.455147762546816,0.508663184790875,0.655621360655738
FBLN7,2,112138385,112188218,118,28,9675,2.4756,0.0066506,0.02003,0.0060438,0.4555661,0.618750845637584,0.47320066536965
KDSR,18,63327738,63367273,77,14,9675,2.474,0.0066804,0.012367,0.010156,0.455906257249071,0.560441028436019,0.515038254143646
WDR66,12,121918557,122003927,188,20,9675,2.4667,0.0068181,0.004851,0.017803,0.461748320138889,0.461666234693878,0.618063915441177
TASP1,20,13389389,13638936,464,36,9675,2.4641,0.0068676,0.015779,0.012892,0.461748320138889,0.580502769539078,0.559615919811321
SLC2A1,1,42925375,42959176,103,19,9675,2.4621,0.0069065,0.033327,0.0030863,0.461748320138889,0.683333666003976,0.47320066536965
AMZ1,7,2679522,2765679,306,47,9675,2.462,0.0069089,0.0028718,0.062316,0.461748320138889,0.418416701587302,0.820428074338813
MRPS33,7,141006161,141014981,13,5,9675,2.46,0.0069475,0.008615,0.0097339,0.461748320138889,0.531238386885246,0.510414806798867
LMBRD2,5,36098419,36151913,47,13,9675,2.4553,0.0070393,0.0036415,0.037062,0.461748320138889,0.441191934640523,0.72959768488746
BMS1,10,42782506,42834937,141,17,9675,2.4542,0.0070603,0.0027521,0.0401,0.461748320138889,0.417422427419355,0.751451655870445
WIPF1,2,174559574,174682899,152,29,9675,2.4536,0.0070721,0.0051615,0.019652,0.461748320138889,0.471485891428571,0.637405328621908
LPO,17,58237737,58268536,36,11,9675,2.45,0.0071436,0.015033,0.0090621,0.461748320138889,0.57022656557377,0.50094324
CD44,11,35138870,35232402,251,56,9675,2.4496,0.0071502,0.014066,0.012475,0.461748320138889,0.562772974789916,0.551845903614458
FKBP9,7,32957404,33006931,129,31,9675,2.4496,0.0071515,0.043284,0.0040751,0.461748320138889,0.705174644247788,0.47320066536965
LZIC,1,9922110,9943402,32,8,9675,2.4483,0.0071756,0.016591,0.0062193,0.461748320138889,0.587138265384615,0.47320066536965
THSD4,15,71115628,71783383,1679,160,9675,2.4482,0.0071776,0.68718,0.00042407,0.461748320138889,0.966756194636015,0.286826539375
MAPK14,6,36027635,36111236,173,22,9675,2.448,0.0071826,0.021435,0.0064926,0.461748320138889,0.626917121495327,0.47320066536965
MSH3,5,80654648,80876815,545,43,9675,2.4476,0.007191,0.028723,0.0083635,0.461748320138889,0.664939261034048,0.493064308917197
SRRM2,16,2752329,2771412,19,8,9675,2.4467,0.0072094,0.037805,0.0026604,0.461748320138889,0.683849038348083,0.47320066536965
LOC101060391,2,949634,954998,11,4,9675,2.4462,0.0072181,0.004762,0.015709,0.461748320138889,0.461666234693878,0.592925934693878
ADGRF3,2,26308173,26346817,80,24,9675,2.4458,0.0072256,0.014533,0.0082066,0.461748320138889,0.562772974789916,0.492342362091503
PAX3,2,222199887,222321263,290,49,9675,2.4449,0.0072439,0.035971,0.0065783,0.461748320138889,0.683333666003976,0.47320066536965
SPRYD4,12,56468517,56470985,1,1,9675,2.441,0.0073232,0.007448,0.007448,0.462646747945205,0.51574247443609,0.480023454166667
STYX,14,52730165,52774989,61,12,9675,2.44,0.0073433,0.0096108,0.027853,0.462646747945205,0.538449031339031,0.686802389677419
PIK3R4,3,130678934,130746852,105,12,9675,2.4393,0.0073579,0.014847,0.019458,0.462646747945205,0.5678358875,0.633351
MAT1A,10,80271820,80289979,47,13,9675,2.4393,0.0073588,0.016462,0.0064118,0.462646747945205,0.587138265384615,0.47320066536965
FAM65B,6,24804281,25042288,723,87,9675,2.4346,0.0074532,0.049925,0.0060635,0.466982408191126,0.720177129909366,0.47320066536965
LOC100996664,14,68605297,68686949,225,49,9675,2.4313,0.0075214,0.0031619,0.075202,0.467428170945946,0.428723043055556,0.853439533292608
DYNLL1,12,120469857,120498495,71,14,9675,2.4311,0.0075269,0.0065866,0.021441,0.467428170945946,0.499941978600823,0.652786204958678
FAM214A,15,52581321,52709817,205,31,9675,2.4306,0.0075367,0.0054707,0.033515,0.467428170945946,0.471662699530516,0.715428337209302
SDHA,5,218223,264816,215,11,9675,2.4283,0.0075843,0.010874,0.021723,0.468796563636364,0.544837427792916,0.655621360655738
PATL1,11,59636716,59669040,29,8,9675,2.4211,0.0077362,0.0028704,0.054745,0.475752754152824,0.418416701587302,0.807899572347267
TMEM243,7,87196160,87220573,55,11,9675,2.4187,0.007788,0.067296,0.0029428,0.475752754152824,0.742810712657468,0.47320066536965
AZI2,3,28322353,28349424,22,5,9675,2.4181,0.0078003,0.014518,0.0069051,0.475752754152824,0.562772974789916,0.475561583520599
LOC105371844,17,59181320,59183020,2,2,9675,2.4181,0.0078005,0.011893,0.0055527,0.475752754152824,0.560340484693878,0.47320066536965
GTF2F1,19,6379569,6393280,38,8,9675,2.4147,0.0078738,0.020847,0.006845,0.47863318013245,0.624791803858521,0.475561583520599
CDH23,10,71396934,71815947,1095,149,9675,2.4123,0.0079268,0.077685,0.0036878,0.480264667986799,0.752582584199584,0.47320066536965
FBXL6,8,144355428,144358523,1,1,9675,2.4091,0.0079949,0.008156,0.008156,0.482797283552632,0.525776905154639,0.492342362091503
SMAP2,1,40344844,40423326,147,29,9675,2.4047,0.0080933,0.028106,0.0062071,0.482966926349206,0.664101240669241,0.47320066536965
C3orf33,3,155762612,155806287,91,18,9675,2.4036,0.0081166,0.0049053,0.029934,0.482966926349206,0.461666234693878,0.69290776744186
LOC105370707,14,92508774,92514640,10,7,9675,2.4027,0.0081382,0.003022,0.036658,0.482966926349206,0.421802865151515,0.727532501621622
LDHA,11,18394389,18408218,35,5,9675,2.4023,0.0081465,0.016332,0.0073624,0.482966926349206,0.586737487279843,0.480023454166667
ARPIN,15,89896532,89912990,35,10,9675,2.402,0.0081521,0.053242,0.0035945,0.482966926349206,0.722666894083272,0.47320066536965
CACNA2D1,7,81946444,82443806,1217,115,9675,2.4004,0.0081875,0.032048,0.0088878,0.482966926349206,0.677311365406644,0.50094324
ARL3,10,102673727,102714433,52,16,9675,2.3994,0.0082108,0.03635,0.0069482,0.482966926349206,0.683333666003976,0.4759517
KIAA1644,22,44243665,44331695,264,70,9675,2.3984,0.0082331,0.052563,0.005333,0.482966926349206,0.721728910994764,0.47320066536965
CCDC127,5,204760,218182,32,8,9675,2.3976,0.0082506,0.017431,0.0080844,0.482966926349206,0.594792375464684,0.492342362091503
FAM107A,3,58564112,58627610,232,43,9675,2.3971,0.0082632,0.0131,0.015775,0.482966926349206,0.562772974789916,0.592925934693878
IZUMO1R,11,94304561,94307762,6,3,9675,2.396,0.0082871,0.0052763,0.018858,0.482966926349206,0.471485891428571,0.628336700544465
TMEFF1,9,100473238,100577636,185,20,9675,2.3943,0.008327,0.0071363,0.035559,0.483073559375,0.507869498084291,0.725526842920354
AAGAB,15,67200675,67255198,72,10,9675,2.3935,0.0083448,0.042083,0.004417,0.483073559375,0.699149062443439,0.47320066536965
PSD4,2,113157399,113203229,128,37,9675,2.3919,0.0083811,0.052177,0.0046975,0.483073559375,0.721556424379232,0.47320066536965
SPACA1,6,88047035,88066832,22,6,9675,2.3905,0.0084124,0.010864,0.012656,0.483073559375,0.544837427792916,0.554193052380952
CMTM7,3,32391671,32454841,194,36,9675,2.3902,0.0084205,0.0096979,0.02638,0.483073559375,0.538449031339031,0.683893594936709
NETO2,16,47081520,47144025,35,7,9675,2.3889,0.0084505,0.00869,0.026754,0.483284358255452,0.531238386885246,0.686791771034483
GOLGA7,8,41490562,41510980,51,14,9675,2.3843,0.0085569,0.004615,0.04893,0.485968065653495,0.461666234693878,0.789747656742557
PKDREJ,22,46255663,46263322,22,3,9675,2.3826,0.0085957,0.028699,0.0043245,0.485968065653495,0.664939261034048,0.47320066536965
NIPAL3,1,24413674,24472983,135,20,9675,2.3811,0.0086299,0.0058882,0.028387,0.485968065653495,0.476712170175439,0.686802389677419
NRM,6,30688047,30691420,7,5,9675,2.3804,0.008648,0.0058001,0.019982,0.485968065653495,0.476712170175439,0.640745194444444
MYO1C,17,1464186,1492707,82,32,9675,2.3793,0.0086731,0.0094167,0.020143,0.485968065653495,0.538449031339031,0.640875552859619
SGSM2,17,2337512,2381074,142,33,9675,2.3791,0.0086774,0.0061245,0.050519,0.485968065653495,0.480485346153846,0.792271233390119
PARP16,15,65234464,65286884,94,15,9675,2.3785,0.0086911,0.047064,0.0052084,0.485968065653495,0.715492447194719,0.47320066536965
TCF4,18,55222331,55635993,522,71,9675,2.3778,0.0087092,0.0067035,0.033109,0.485968065653495,0.502297359183673,0.711727192037471
EWSR1,22,29268009,29300525,44,16,9675,2.3739,0.0088018,0.0040353,0.049478,0.489646801212121,0.461034172941176,0.791269535930736
TRIM51,11,55883297,55891810,13,7,9675,2.3727,0.0088293,0.0083343,0.017945,0.489692717220544,0.525776905154639,0.618063915441177
TNFSF13,17,7558292,7561608,5,4,9675,2.3715,0.0088583,0.004248,0.023958,0.48982129939759,0.461034172941176,0.670626695121951
BOLL,2,197726879,197786574,54,10,9675,2.3667,0.0089746,0.018056,0.013306,0.49270132,0.5984708,0.564944606334842
MSANTD3-TMEFF1,9,100441906,100577636,234,25,9675,2.3664,0.0089803,0.0070325,0.045207,0.49270132,0.506284843137255,0.776342475210477
SFXN2,10,102714508,102739189,32,12,9675,2.366,0.0089909,0.045716,0.0036214,0.49270132,0.711835731976251,0.47320066536965
LOC100130520,17,74557246,74567534,38,13,9675,2.3591,0.0091604,0.0086812,0.017278,0.500495902380952,0.531238386885246,0.612334988416988
C16orf71,16,4734288,4749396,40,8,9675,2.3533,0.0093042,0.013398,0.03026,0.506844224332344,0.562772974789916,0.69290776744186
SPRR4,1,152970653,152972574,2,2,9675,2.3484,0.0094271,0.011061,0.0090556,0.512019827810651,0.550292243902439,0.50094324
SLC2A6,9,133471094,133479154,18,10,9675,2.346,0.009488,0.0091121,0.02196,0.513380414942529,0.535326318210863,0.657629006514658
MED23,6,131573966,131628239,53,17,9675,2.3435,0.0095529,0.0029716,0.082842,0.513380414942529,0.421802865151515,0.860086309779536
TOM1,22,35299275,35347994,97,21,9675,2.343,0.0095657,0.0083128,0.027438,0.513380414942529,0.525776905154639,0.686802389677419
OR8K1,11,56346039,56346998,4,3,9675,2.3416,0.0096006,0.010575,0.011193,0.513380414942529,0.542945541899441,0.5268746
LCN12,9,136949195,136955498,18,6,9675,2.3415,0.0096023,0.0077526,0.017602,0.513380414942529,0.520515814492754,0.615272209125475
SLTM,15,58879045,58934313,58,15,9675,2.3383,0.0096849,0.017121,0.014927,0.513380414942529,0.594153720226843,0.591958905660377
LOC101929469,12,2848243,2857215,16,6,9675,2.3376,0.0097037,0.005243,0.03462,0.513380414942529,0.471485891428571,0.72386555808656
TAS2R13,12,10907926,10909562,2,1,9675,2.3376,0.0097048,0.0099984,0.009774,0.513380414942529,0.538449031339031,0.510414806798867
PRR31,9,136968886,136976820,29,8,9675,2.3368,0.0097261,0.0072187,0.025638,0.513380414942529,0.507869498084291,0.679720775862069
OR8H1,11,56290127,56291062,3,3,9675,2.3365,0.0097318,0.0058661,0.019216,0.513380414942529,0.476712170175439,0.632199512544803
KDM1A,1,23019443,23083691,58,11,9675,2.3349,0.0097736,0.0045216,0.050069,0.513945322857143,0.461666234693878,0.791702585701981
MPL,1,43337418,43354464,14,5,9675,2.334,0.0097985,0.01194,0.016785,0.513945322857143,0.560340484693878,0.603011800391389
DNMT3A,2,25232961,25342590,150,38,9675,2.3316,0.0098596,0.097448,0.0020256,0.515676743019943,0.777128750651607,0.47320066536965
GATSL3,22,30285118,30289627,5,4,9675,2.33,0.0099025,0.0034724,0.04143,0.515958610764872,0.436618624657534,0.755959469712016
LOC102723730,2,1548525,1556488,34,8,9675,2.3293,0.0099212,0.021387,0.010764,0.515958610764872,0.626917121495327,0.518649637795276
ZNF572,8,124848552,124979511,338,44,9675,2.3278,0.0099622,0.012228,0.027123,0.51662730960452,0.560441028436019,0.686791771034483
